adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,mois_sortie,annee_sortie,titre_normalise,nom_du_realisateur
False,/yFuKvT4Vm3sKHdFY4eG6I4ldAnn.jpg,Captain America Collection,140000000.0,"Action, Adventure, Science Fiction",https://www.marvel.com/movies/captain-america-the-first-avenger,1771.0,tt0458339,en,Captain America: The First Avenger,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",50.65,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,Marvel Studios,United States of America,2011-07-22,370569774.0,124.0,"Français, Norsk, English",Released,When patriots become heroes,Captain America: The First Avenger,False,6.996,20466.0,7.0,2011.0,captainamericathefirstavenger,['Joe Johnston']
False,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,Captain America Collection,170000000.0,"Action, Adventure, Science Fiction",http://www.captainamericathewintersoldiermovie.com,100402.0,tt1843866,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",36.76,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,Marvel Studios,United States of America,2014-03-20,714766572.0,136.0,English,Released,In heroes we trust.,Captain America: The Winter Soldier,False,7.67,17887.0,3.0,2014.0,captainamericathewintersoldier,"['Anthony Russo', 'Joe Russo']"
False,/tMyVb5CXHnBLQ8V7s0FuFA5V9nP.jpg,,5000000.0,"Adventure, Drama",http://www.bleeckerstreetmedia.com/captainfantastic,334533.0,tt3553976,en,Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,44.151,/2sFME73GaD8UsUxPUKe60cPdLif.jpg,"Electric City Entertainment, ShivHans Pictures",United States of America,2016-07-08,23123592.0,118.0,"Esperanto, English",Released,He Prepared Them for Everything Except the Outside World.,Captain Fantastic,False,7.914,6083.0,7.0,2016.0,captainfantastic,['Matt Ross']
False,/pKYGeN0rPktfiim5NWRLf3bJCmO.jpg,Captain Marvel Collection,152000000.0,"Action, Adventure, Science Fiction",https://www.marvel.com/movies/captain-marvel,299537.0,tt4154664,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",98.541,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,Marvel Studios,United States of America,2019-03-06,1131416446.0,124.0,English,Released,Higher. Further. Faster.,Captain Marvel,False,6.8,14858.0,3.0,2019.0,captainmarvel,"['Ryan Fleck', 'Anna Boden']"
False,/fLrGQzvfhTwn9m7AqlJh65FMFfG.jpg,,55000000.0,"Action, Drama, Thriller",http://www.captainphillipsmovie.com,109424.0,tt1535109,en,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",31.462,/vjsEi2JytAT76qrtUHPIhXExZAm.jpg,"Columbia Pictures, Michael De Luca Productions, Scott Rudin Productions, Trigger Street Productions",United States of America,2013-10-10,218791811.0,134.0,"English, Somali",Released,Out here survival is everything.,Captain Phillips,False,7.6,6497.0,10.0,2013.0,captainphillips,['Paul Greengrass']
False,/3MSrtN9M6V8te4XYWeaO2x8EesO.jpg,Captain Underpants Collection,38000000.0,"Action, Animation, Comedy, Family",https://www.dreamworks.com/movies/captain-underpants-the-first-epic-movie,268531.0,tt2091256,en,Captain Underpants: The First Epic Movie,"Based on the bestselling book series, DreamWorks Animation presents the long-awaited global movie event, Captain Underpants. This outrageous family comedy tells the story of two overly imaginative pranksters, George (Kevin Hart) and Harold (Thomas Middleditch), who hypnotize their principal (Ed Helms) into thinking he’s an enthusiastic, yet dimwitted, superhero named Captain Underpants.",37.047,/vVWwCv5WjDpddG2JsDPVPBmmP1e.jpg,"DreamWorks Animation, Scholastic Entertainment",United States of America,2017-06-01,125427681.0,89.0,English,Released,50% Hero. 100% Cotton.,Captain Underpants: The First Epic Movie,False,6.237,1124.0,6.0,2017.0,captainunderpantsthefirstepicmovie,['David Soren']
False,,,0.0,Documentary,,942109.0,tt13073892,en,Captive,"CAPTIVE is a cinematic exploration into the heart of darkness, exploring the trauma of captivity as seen through the eyes of girls abducted by Boko Haram and a journalist coming to terms with her own past.",0.61,,,,2021-02-16,0.0,107.0,,Released,,Captive,False,0.0,0.0,2.0,2021.0,captive,['Mellissa Fung']
False,/tINu5EWHiQfMDPxEbVOKUqvlOon.jpg,,0.0,"Thriller, Horror",,759213.0,tt8273104,en,Captive,"A teenage runaway who’s trapped by a delusional man, pretends to be his daughter in order to escape.",4.581,/8ofszdXTti3my1RGvyruu3rl9Hc.jpg,"Katherine's Lullaby LLC, Vertical Entertainment, High Octane Pictures",United States of America,2020-10-30,0.0,89.0,English,Released,Get out alive.,Captive,False,6.8,11.0,10.0,2020.0,captive,['Savvas Christou']
False,,,300.0,"Horror, Comedy",,639581.0,,en,Captive,Dave is an ordinary guy who just so happens to wake up with his hands tied and a bag over his head in the company of a suspected cannibal serial killer.,0.6,/zrpNw16TndeDhjkojtVNd4ErB9W.jpg,Love Apple Motion Pictures,United Kingdom,2020-06-07,0.0,7.0,English,Released,,Captive,False,7.0,1.0,6.0,2020.0,captive,['Thomas Elliott Griffiths']
False,,,0.0,,,982471.0,,en,Captive,A man wakes up in a basement to find himself held captive by a sadistic monster.,0.6,/hSuqb0NWd8iQDV9VRZHah9UAzOq.jpg,,,2018-03-08,0.0,10.0,,Released,,Captive,False,0.0,0.0,3.0,2018.0,captive,['Dillon Carlos Caminos']
False,/jeLEiX8my7cqEO7Ut5LOgc45Oet.jpg,,2000000.0,"Crime, Drama, Thriller",,331190.0,tt3268668,en,Captive,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",20.362,/az9yxqEmHLFKuaLuDXcpm6lJ4pB.jpg,"Itaca Films, BN Films, 1019 Entertainment, Brightside Entertainment, Yoruba Saxon Productions",United States of America,2015-09-17,2801508.0,97.0,English,Released,Faith. Redemption. Survival.,Captive,False,5.7,251.0,9.0,2015.0,captive,['Jerry Jameson']
False,,,0.0,Horror,,321768.0,tt3747550,en,Captive,12 strangers are held against their will as each of them must go along with the rules if they are to get the cure for a killer virus which infects them all.,0.904,,,,2014-05-04,0.0,84.0,English,Released,THE-NEW-AGE-HAS-JUST-BEGUN,Captive,False,1.5,2.0,5.0,2014.0,captive,['Stephen Patrick Kenny']
False,,,0.0,Drama,http://www.captivefilm.com/,195051.0,tt2386203,en,Captive,"John Rancour - an aging, corrupt detective on the run for murdering a fellow police officer in cold blood. With enemies on both sides of the law wanting him dead - Rancour has no choice but to seek help from the very man that exposed his crimes and sent him into exile - journalist Tyler Chase. Rancour takes Tyler captive, forcing him to tag-along on a one-night race against time to expose and eradicate the system of corruption that he helped create in his years on the force. Complicating matters further is Rancour's former partner and best-friend, Detective Frank Hanaway, who wants nothing more than to stop the pair from making it through the night alive. As the night wears on and the bodies begin to pile up in their wake, Tyler starts to believe that there is more to John Rancour and his motives than he originally accused; and that the people and places he witnesses could lead to a bigger story than he ever thought possible. Written by Jordan Brown",1.642,,,Canada,2013-05-14,0.0,88.0,"English, ",Released,,Captive,False,3.8,7.0,5.0,2013.0,captive,"['Jordan Brown', 'Jonatan Burnett']"
False,/lyCejxuNq9YH7iYCMCueqfsCDlA.jpg,,11180.0,"Drama, Thriller",,98203.0,tt1699745,en,Captive,A dozen foreigners are kidnapped by a terrorist group in the Philippines.,7.257,/dOTcC8hAbszpHYWrWezLyDQI49N.jpg,"Centerstage Productions, Swift Productions","France, Germany, Philippines, United Kingdom",2012-09-05,24591.0,120.0,"English, ",Released,Even choice is not an option.,Captive,False,5.931,29.0,9.0,2012.0,captive,['Brillante Mendoza']
False,,,0.0,,,658618.0,tt2316507,en,Captive,"A confused old man receives a disturbing leaflet in the mail and realizes that the place he calls home, and the one he knows as his 'soulmate' - are not what they appear to be.",0.843,/arXXG3kOxKI15smFhh45VrkLWEd.jpg,,,2012-05-23,0.0,6.0,,Released,,Captive,False,0.0,0.0,5.0,2012.0,captive,['Michael Noonan']
False,/6IZ84KFhNpy6htsJmwFVuK30pyp.jpg,,25000000.0,"Science Fiction, Action, Horror, Thriller",,429471.0,tt5968394,en,Captive State,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace.",32.04,/cVo7lylXAUDGuvDZBUYaP8Zjbku.jpg,"Participant, Lightfuse & Gettaway",United States of America,2019-03-15,8808611.0,110.0,English,Released,"10 years ago, they took our planet. Today, we take it back!",Captive State,False,5.628,1056.0,3.0,2019.0,captivestate,['Rupert Wyatt']
False,,,0.0,,,417662.0,,en,Carjacked,,0.6,,,,2013-01-01,0.0,0.0,,Released,,Carjacked,False,0.0,0.0,1.0,2013.0,carjacked,['Scott Link']
False,/oaQeKZDAUCao3Vf633pbxxQKZ01.jpg,,0.0,"Action, Thriller, TV Movie, Crime",,72912.0,tt1321861,en,Carjacked,A single mom and her child are carjacked by a bank robber who has no intention of letting them go.,12.302,/bPwccod1wNQrC0aqq6nxr9qC3Sm.jpg,"Hollywood Media Bridge, Goldrush Entertainment, Daniel Grodnik Productions, Mass Hysteria Entertainment","Canada, United States of America",2011-11-22,0.0,89.0,English,Released,It's her car. Don't tell her what to do with it.,Carjacked,False,5.1,91.0,11.0,2011.0,carjacked,['John Bonito']
False,/gJZgXTFQjkHh2ndd80RLJhoI7Fr.jpg,,0.0,"Action, Crime, Horror, Thriller",,369032.0,tt4335650,en,Carnage Park,"Part crime caper gone awry, part survival horror film, this 1970s set thriller depicts a harrowing fight for survival after a pair of wannabe crooks botch a bank heist and flee into the desert, where they inexplicably stumble upon Carnage Park, a remote stretch of wilderness occupied by a psychotic ex-military sniper.",10.308,/v5PNynq0yMJOWyu0WbZYHiU3Ez7.jpg,Diablo Entertainment,United States of America,2016-07-01,0.0,81.0,English,Released,"Out here, God don't pick no favorites",Carnage Park,False,5.3,111.0,7.0,2016.0,carnagepark,['Mickey Keating']
False,,,0.0,"Comedy, Drama",,733388.0,,en,Carol,"This short film is a parody of Todd Haynes’ 2015 film “Carol,” that presents a hilarious and necessary class analysis, with better sex.",0.6,/2XW4SodkND7ekYnMtRXvHoW6WO9.jpg,,,2016-10-01,0.0,7.0,,Released,,Carol,False,0.0,0.0,10.0,2016.0,carol,['Krissy Mahan']
False,/o0ghC4XMIMdbRBXIqSvnPrxwj3W.jpg,,11800000.0,"Romance, Drama",http://carolfilm.com/,258480.0,tt2402927,en,Carol,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",32.881,/cJeled7EyPdur6TnCA5GYg0UVna.jpg,"Killer Films, Number 9 Films, Film4 Productions","United Kingdom, United States of America",2015-11-20,40272135.0,118.0,English,Released,Some people change your life forever,Carol,False,7.491,3477.0,11.0,2015.0,carol,['Todd Haynes']
False,,,0.0,,,875798.0,,de,Carol,"At a party at a friend's house, Carol and Kevin buy some marijuana. After consuming the substance, however, fatal side effects become noticeable. Their bodies begin to decompose and the two develop an appetite for human flesh....",0.6,,,,,0.0,58.0,Deutsch,Released,,Carol,False,0.0,0.0,,,carol,
False,/8DkbabWAQkZpwn923e4DpjZmOuo.jpg,,30000000.0,"Drama, Horror",http://www.carrie-movie.com,133805.0,tt1939659,en,Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",35.13,/kloXz9qwO23z9Kbt3z3MgnjF4xO.jpg,"Misher Films, Screen Gems, Metro-Goldwyn-Mayer",United States of America,2013-10-16,82394288.0,100.0,English,Released,Know her name. Fear her power.,Carrie,False,6.031,4242.0,10.0,2013.0,carrie,['Kimberly Peirce']
False,/ewdOfBDitwOBb9byB9oaGp6YP2h.jpg,,0.0,"Comedy, Drama",http://www.carriepilbythemovie.com,317560.0,tt2989524,en,Carrie Pilby,"Awkward, isolated and disapproving of most of the people around her, a precocious 19-year-old genius is challenged to put her convictions to the test by venturing out on to the NYC dating scene.",22.764,/IHuNvCTOsSox1Gj4ykHImrC5EL.jpg,Braveart Films,United States of America,2017-03-31,28430.0,98.0,English,Released,Live your life before it passes you by,Carrie Pilby,False,6.912,409.0,3.0,2017.0,carriepilby,['Susan Johnson']
False,/jTx4XlVsLJkDwbEQkFYwpApD556.jpg,Cars Collection,200000000.0,"Animation, Family, Adventure, Comedy",http://www.disney.go.com/cars/,49013.0,tt1216475,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,103.696,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,"Pixar, Walt Disney Pictures",United States of America,2011-06-11,559852396.0,106.0,"English, Français, Deutsch, Italiano, 日本語",Released,Ka-ciao!,Cars 2,False,6.086,7231.0,6.0,2011.0,cars2,['John Lasseter']
False,/86TlYSntBzD4pxLNM6U3GoOfGdD.jpg,Cars Collection,175000000.0,"Animation, Adventure, Comedy, Family",http://cars.disney.com,260514.0,tt3606752,en,Cars 3,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",103.642,/jJ8TnHvWHaVadW5JJjGYsM07j9i.jpg,Pixar,United States of America,2017-06-15,383925276.0,102.0,English,Released,It's not over until lightning strikes.,Cars 3,False,6.854,5364.0,6.0,2017.0,cars3,['Brian Fee']
False,/bTy0LQEXValfIemrLvE5dMJobE4.jpg,,0.0,"Comedy, Western",,80304.0,tt1702425,en,Casa de Mi Padre,"Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",9.96,/71pKGrwzk99CpIy2ncpgKHn5248.jpg,"Gary Sanchez Productions, NALA Films","United States of America, Mexico",2012-03-15,5909483.0,84.0,"English, Español",Released,Funniest movie you'll ever read.,Casa de Mi Padre,False,5.4,278.0,3.0,2012.0,casademipadre,['Matt Piedmont']
False,/9KDFobjmeU4TK1FFBybwmEhKWXA.jpg,,0.0,"Action, Crime, Thriller",http://vmiworldwide.com/index.php/titles/detail/?id=5b9c4ce1-60cb-e911-949e-0e563b5fb261,683311.0,tt11377298,en,Castle Falls,"Rival gangs seek out millions of dollars hidden inside a luxury condominium that's scheduled to be demolished, but first they have to deal with the demolition prep crewman who found the loot first.",20.288,/hcmtEns8LZdkztVz5kX3cirugaa.jpg,"BondIt Media Capital, Buffalo 8, VMI Worldwide",United States of America,2021-12-03,0.0,89.0,English,Released,Get in. Get the cash. Get out alive.,Castle Falls,False,6.2,94.0,12.0,2021.0,castlefalls,['Dolph Lundgren']
False,/yl52nn4i81rNxtzcBIhgMSsYTaC.jpg,,7000000.0,"Drama, Action, Thriller",,75736.0,tt1886493,en,Catch.44,"The lives of three female assassins take a sudden turn when their charming boss lures them into one last job. They soon find themselves thrust into a bizarre situation involving a psychotic hit man, a grizzled trucker and a delusional line cook.",25.122,/mbDQA2a3H9CbEHr7bDkaqxAGDO1.jpg,"Sakonnet Capital Partners, EFO Films, Benaroya Pictures, Waterfall Media",United States of America,2011-12-08,0.0,93.0,English,Released,"If you are going down, take everyone with you",Catch.44,False,5.042,319.0,12.0,2011.0,catch44,['Aaron Harvey']
